Student_ID,Age,Gender,Department,City,Study_Hours,Attendance,Assignments_Completed,Internships,Aptitude_Score,CGPA,Placement_Status,Expected_Salary
STU00310,28,Male,ME,Mumbai,5.7,87.2,18,1,73,8.35,1,1080824.16
STU00311,28,Female,ECE,Raipur,7.1,69.2,17,4,36,7.98,0,1039837.14
STU00312,30,Female,ME,Hyderabad,5.4,62.0,8,0,94,7.15,0,1018331.73
STU00313,25,Male,CSE,Hyderabad,1.8,74.9,10,0,93,,0,967976.91
STU00314,27,Female,EE,Hyderabad,6.7,94.5,17,1,88,9.44,1,1180534.25
STU00315,30,Female,CE,Hyderabad,6.6,73.7,11,5,87,8.26,1,1222732.0
STU00316,23,Male,ECE,Raipur,7.3,52.3,5,3,47,8.84,0,1097451.09
STU00317,24,Male,ME,Pune,2.9,91.2,6,5,73,7.67,1,1099047.03
STU00318,28,Male,AI&DS,Hyderabad,6.3,75.2,15,0,97,8.46,1,1123122.63
STU00319,20,Male,EE,Pune,7.6,56.4,12,5,71,8.78,1,1178866.26
STU00320,23,Female,AI&DS,Bangalore,9.7,72.6,4,1,82,9.19,1,1194843.69
STU00321,26,Male,CE,Hyderabad,6.7,60.0,19,5,67,8.92,1,1231719.18
STU00322,29,Female,ME,Raipur,6.7,85.5,11,4,91,9.12,1,1296867.37
STU00323,26,Female,ECE,Raipur,2.0,69.0,1,5,37,7.15,0,983018.5
STU00324,29,Male,AI&DS,Bangalore,8.1,60.2,17,0,75,8.73,1,1033648.0
STU00325,26,Female,CE,Raipur,4.5,75.5,9,5,36,9.07,0,1097355.46
STU00326,18,Male,EE,Pune,7.7,60.2,14,1,77,8.69,1,1105861.51
STU00327,20,Male,CE,Mumbai,9.9,53.7,5,5,95,8.69,1,1209263.42
STU00328,18,Female,ME,Hyderabad,4.0,85.5,4,0,49,8.4,0,978688.03
STU00329,26,Female,CSE,Mumbai,4.2,89.2,10,4,58,9.17,0,1159660.63
STU00330,21,Male,CSE,Bangalore,9.0,83.2,10,2,67,8.76,1,1127065.57
STU00331,23,Male,ME,Mumbai,5.0,95.2,19,4,61,9.49,1,1210455.14
STU00332,26,Male,EE,Hyderabad,7.5,,16,2,95,8.68,1,1173955.69
STU00333,19,Female,CSE,Delhi,9.5,58.4,17,4,30,9.35,0,1059078.15
STU00334,26,Male,CSE,Raipur,8.5,93.9,13,5,39,10.15,0,1169375.46
STU00335,20,Female,AI&DS,Raipur,8.1,77.9,18,1,63,8.59,1,1046312.57
STU00336,26,Female,CE,Raipur,1.1,86.0,2,5,35,8.07,0,982858.94
STU00337,22,Female,AI&DS,Delhi,7.9,71.9,12,5,33,9.12,0,1106946.78
STU00338,22,Female,CE,Hyderabad,7.1,95.7,20,2,31,,0,1024106.97
STU00339,19,Female,ECE,Raipur,3.7,87.4,11,1,82,8.47,1,1133745.89
STU00340,20,Male,AI&DS,Hyderabad,7.0,78.4,1,4,89,9.15,1,1206314.46
STU00341,25,Female,CE,Bangalore,9.6,67.9,20,1,42,8.56,0,942780.89
STU00342,22,Female,EE,Mumbai,7.2,57.6,18,2,70,8.99,1,1096063.95
STU00343,20,Male,EE,Delhi,7.1,66.6,15,3,87,8.33,1,1132947.18
STU00344,26,Female,CE,Delhi,2.8,86.7,20,0,39,8.06,0,946758.73
STU00345,18,Female,ECE,Pune,6.0,77.2,17,3,49,8.28,0,1006730.66
STU00346,26,Male,ME,Delhi,5.6,69.8,16,0,60,8.35,1,1028654.01
STU00347,20,Female,EE,Delhi,6.1,78.3,4,5,91,9.54,1,1265241.98
STU00348,18,Male,AI&DS,Hyderabad,7.0,,11,3,90,9.39,1,1284355.2
STU00349,28,Male,CE,Mumbai,8.5,91.7,8,4,99,9.67,1,1308265.96
STU00350,24,Male,ME,Delhi,9.8,61.1,12,2,74,8.95,1,1136211.01
STU00351,21,Female,EE,Bangalore,1.7,82.2,6,1,53,6.67,0,877802.03
STU00352,19,Male,ECE,Bangalore,5.3,73.9,6,4,50,8.64,0,1082289.92
STU00353,26,Male,AI&DS,Bangalore,1.4,78.6,1,1,63,7.75,1,985664.07
STU00354,28,Male,CE,Bangalore,8.4,97.4,6,3,90,10.09,1,1269256.68
STU00355,26,Female,ECE,Hyderabad,3.4,86.2,10,3,38,7.59,0,934746.19
STU00356,19,Male,AI&DS,Bangalore,2.6,95.1,19,0,98,7.56,1,1010551.64
STU00357,24,Female,CE,Bangalore,5.7,68.5,1,5,97,8.43,1,1284242.16
STU00358,30,Female,EE,Delhi,8.5,78.8,13,1,62,8.81,1,1039051.29
STU00359,18,Female,EE,Raipur,7.4,89.5,18,4,45,9.27,0,1114102.99
STU00360,20,Male,ME,Hyderabad,4.8,79.3,8,4,84,8.49,1,1192388.07
STU00361,30,Male,AI&DS,Raipur,6.0,58.9,17,4,91,7.88,1,1134065.31
STU00362,29,Male,ECE,Pune,3.1,89.2,5,0,57,7.57,0,955208.11
STU00363,28,Female,ME,Hyderabad,1.0,54.6,4,3,85,6.13,0,946709.2
STU00364,28,Female,ECE,Raipur,5.7,85.6,19,0,52,8.36,0,968697.2
STU00365,30,Male,EE,Pune,6.4,75.8,7,4,51,8.99,0,1108174.0
STU00366,23,Female,EE,Mumbai,7.0,70.3,6,4,31,9.14,0,1031061.72
STU00367,21,Female,EE,Raipur,6.5,59.7,12,4,30,8.04,0,973913.46
STU00368,30,Female,ME,Bangalore,5.6,62.9,17,4,62,8.57,1,1168205.55
STU00369,25,Male,EE,Pune,9.1,93.1,15,0,63,8.45,1,1028366.18
STU00370,23,Male,ME,Mumbai,5.6,50.5,8,1,66,6.91,0,943169.79
STU00371,23,Male,ECE,Delhi,3.0,78.7,5,5,54,8.07,0,1052566.65
STU00372,21,Male,ME,Mumbai,8.5,67.8,3,0,40,8.76,0,987142.41
STU00373,27,Male,CSE,Hyderabad,3.8,94.9,18,2,92,7.64,1,1113626.23
STU00374,30,Female,EE,Bangalore,4.8,97.0,1,4,74,8.57,1,1176233.86
STU00375,18,Female,ME,Hyderabad,1.1,60.5,18,0,71,6.26,0,899984.2
STU00376,23,Male,CSE,Bangalore,4.3,74.9,6,3,77,7.81,1,1070859.26
STU00377,22,Female,ME,Delhi,8.2,77.8,12,1,48,,0,1082054.2
STU00378,28,Male,ECE,Mumbai,5.7,86.0,15,2,62,8.54,1,1075983.45
STU00379,25,Female,CSE,Mumbai,8.6,54.8,10,2,76,8.32,1,1099349.15
STU00380,28,Female,AI&DS,Pune,9.7,59.9,18,5,98,8.85,1,1305030.91
STU00381,19,Female,CSE,Raipur,4.4,64.3,20,1,51,7.76,0,991656.67
STU00382,20,Female,AI&DS,Hyderabad,4.1,65.7,20,2,64,7.81,1,1006345.53
STU00383,26,Male,ECE,Delhi,9.7,70.7,5,0,46,9.2,0,1040202.25
STU00384,24,Female,CE,Delhi,1.9,53.2,15,4,36,6.38,0,858101.25
STU00385,19,Male,CSE,Raipur,6.9,94.3,9,1,61,9.14,1,1083516.04
STU00386,28,Male,CE,Hyderabad,4.2,95.8,15,3,99,9.11,1,1255654.53
STU00387,25,Male,CSE,Pune,6.7,81.8,18,3,97,8.98,1,1237778.41
STU00388,22,Male,AI&DS,Pune,4.3,63.0,9,0,30,7.37,0,855429.34
STU00389,30,Female,ME,Delhi,5.3,50.5,13,2,59,8.11,0,1030621.22
STU00390,20,Female,EE,Bangalore,7.4,82.3,12,1,63,7.97,1,1014132.3
STU00391,29,Female,ECE,Mumbai,5.8,63.4,6,0,53,7.14,0,841235.64
STU00392,18,Male,ECE,Raipur,2.4,98.5,0,1,43,,0,856103.92
STU00393,25,Male,CSE,Mumbai,3.0,71.0,15,2,89,7.79,1,1043373.71
STU00394,30,Male,ME,Pune,4.5,77.2,5,1,62,8.33,1,1060225.2
STU00395,21,Female,EE,Delhi,7.6,51.7,14,5,42,8.72,0,1146811.59
STU00396,28,Male,CSE,Delhi,7.6,87.2,17,4,45,8.85,0,1106852.0
STU00397,28,Female,AI&DS,Hyderabad,4.9,50.8,8,4,45,7.67,0,972908.93
STU00398,20,Male,CSE,Mumbai,4.3,54.5,5,3,41,7.91,0,964642.21
STU00399,28,Female,AI&DS,Delhi,2.4,76.8,3,1,92,6.86,0,1047967.57
STU00400,18,Male,CE,Delhi,7.2,67.9,4,2,35,8.43,0,973150.0
STU00401,26,Female,ME,Raipur,4.1,86.6,8,4,100,7.81,1,1177913.74
STU00402,30,Female,ECE,Hyderabad,6.7,69.0,5,0,76,8.5,1,1031878.66
STU00403,28,Male,ECE,Delhi,5.5,77.6,19,2,71,8.08,1,1041602.41
STU00404,18,Female,ECE,Hyderabad,2.8,74.3,3,0,79,7.44,0,984782.14
STU00405,29,Female,CE,Bangalore,1.6,96.5,6,5,92,8.77,1,1285807.77
STU00406,24,Male,CE,Raipur,8.4,89.7,1,4,64,9.54,1,1228630.03
STU00407,19,Female,AI&DS,Raipur,7.5,76.6,6,1,97,8.81,1,1177802.77
STU00408,30,Female,AI&DS,Delhi,6.7,67.9,14,5,84,9.4,1,1245680.93
STU00409,26,Female,AI&DS,Mumbai,10.0,72.2,11,2,100,10.03,1,1284865.41
STU00410,27,Male,EE,Hyderabad,3.2,77.3,12,4,62,,1,1048840.35
STU00411,18,Female,CE,Hyderabad,5.7,99.7,9,0,68,9.19,1,1060682.28
STU00412,26,Male,EE,Mumbai,6.1,78.6,3,0,88,7.87,1,1007440.82
STU00413,19,Male,CE,Bangalore,6.1,78.5,6,5,39,9.2,0,1157290.42
STU00414,22,Male,ECE,Bangalore,1.3,90.4,12,0,37,7.81,0,869238.96
STU00415,28,Female,CE,Bangalore,8.6,96.4,20,5,78,9.11,1,1240238.34
STU00416,21,Female,CSE,Pune,2.4,83.7,12,3,94,7.07,0,1065793.57
STU00417,27,Male,ME,Pune,7.7,77.4,8,0,81,8.48,1,1098782.51
STU00418,28,Male,CSE,Bangalore,6.1,78.1,16,1,61,7.55,1,989677.19
STU00419,24,Female,CE,Delhi,4.8,67.4,10,2,33,8.28,0,928325.53
STU00420,25,Male,CE,Delhi,1.4,90.9,6,5,77,7.37,0,1118448.68
STU00421,22,Female,CE,Pune,1.1,84.7,3,2,87,7.22,0,1021787.67
STU00422,27,Female,CSE,Pune,7.6,57.1,0,3,97,7.76,1,1103831.96
STU00423,28,Male,ME,Hyderabad,9.5,53.3,8,5,76,9.77,1,1236507.83
STU00424,29,Male,CSE,Delhi,1.9,65.8,19,4,41,6.89,0,924265.08
STU00425,26,Female,CSE,Bangalore,3.7,74.5,5,0,74,7.71,1,974337.81
STU00426,22,Female,CE,Bangalore,8.9,94.5,0,4,65,9.28,1,1171578.62
STU00427,27,Male,ECE,Bangalore,8.9,84.3,13,1,49,8.94,0,1018438.28
STU00428,20,Male,AI&DS,Hyderabad,6.2,84.2,6,1,69,8.69,1,1117064.32
STU00429,20,Female,ME,Mumbai,3.9,,3,1,70,8.23,1,1007952.28
STU00430,25,Female,CE,Hyderabad,7.7,91.1,20,5,65,,1,1153993.36
STU00431,27,Female,ECE,Pune,3.1,61.6,0,2,40,7.61,0,926460.22
STU00432,25,Male,ECE,Raipur,5.3,58.2,7,0,82,7.91,1,980301.43
STU00433,20,Female,AI&DS,Mumbai,9.3,99.3,19,3,71,10.35,1,1304758.69
STU00434,24,Female,CSE,Delhi,6.5,,19,4,97,9.19,1,1296611.26
STU00435,26,Female,EE,Mumbai,5.8,,1,4,79,9.06,1,1224864.86
STU00436,25,Male,ECE,Hyderabad,2.5,64.7,1,5,96,8.31,1,1224157.9
STU00437,29,Female,CSE,Mumbai,5.9,69.7,10,3,33,7.81,0,957831.55
STU00438,23,Female,AI&DS,Hyderabad,7.2,95.4,5,5,45,8.8,0,1134622.67
STU00439,27,Male,ECE,Bangalore,9.5,68.9,12,0,51,9.41,0,1062349.16
STU00440,18,Female,CSE,Pune,4.8,65.5,14,2,53,7.2,0,898157.1
STU00441,25,Male,CE,Hyderabad,8.7,77.2,0,4,93,8.9,1,1249886.23
STU00442,18,Male,AI&DS,Hyderabad,3.2,77.4,19,5,56,,0,998225.62
STU00443,27,Male,ME,Bangalore,3.7,96.0,1,0,83,8.63,1,1055533.52
STU00444,27,Male,EE,Pune,4.2,51.8,9,2,77,8.02,1,1104626.47
STU00445,20,Male,ME,Bangalore,2.1,93.0,10,4,82,8.02,1,1157182.95
STU00446,29,Female,CE,Bangalore,6.4,89.4,9,3,70,8.45,1,1118514.27
STU00447,28,Male,AI&DS,Delhi,5.5,,19,1,67,9.1,1,1054158.09
STU00448,30,Female,EE,Raipur,6.5,,1,2,74,8.44,1,1110950.35
STU00449,22,Male,ECE,Mumbai,3.7,77.5,0,0,72,,0,966039.66
STU00450,23,Female,ME,Pune,9.3,74.0,15,0,47,8.78,0,1006120.05
STU00451,29,Female,CSE,Delhi,1.5,76.1,18,5,70,7.74,1,1056071.84
STU00452,22,Female,AI&DS,Mumbai,8.6,67.0,12,5,98,9.79,1,1359298.16
STU00453,29,Male,EE,Raipur,1.3,70.7,15,1,77,6.81,0,995872.67
STU00454,30,Female,EE,Delhi,2.8,54.6,16,0,91,7.44,0,983607.78
STU00455,30,Male,CSE,Mumbai,8.8,91.1,16,5,46,9.3,0,1110655.25
STU00456,18,Male,CE,Mumbai,7.2,79.7,2,2,89,9.32,1,1172910.28
STU00457,28,Male,EE,Raipur,9.0,66.0,6,2,65,8.92,1,1135878.71
STU00458,18,Female,CE,Delhi,9.6,78.0,3,1,99,8.87,1,1163448.49
STU00459,20,Female,CSE,Raipur,1.6,80.7,10,4,86,6.9,0,1012899.27
STU00460,24,Male,ME,Hyderabad,4.5,85.2,18,5,87,8.77,1,1218844.07
STU00461,20,Male,ECE,Hyderabad,1.8,90.1,14,0,88,6.95,0,984441.86
STU00462,22,Male,EE,Mumbai,9.2,69.6,10,2,88,8.97,1,1138136.52
STU00463,27,Female,CE,Pune,6.2,75.4,12,5,43,8.53,0,1101345.14
STU00464,21,Female,CE,Mumbai,6.6,77.4,15,3,38,8.39,0,1041591.57
STU00465,26,Female,ECE,Mumbai,7.2,58.7,2,5,92,8.11,1,1209407.55
STU00466,24,Male,ECE,Bangalore,1.6,55.4,19,3,71,6.95,0,1010016.48
STU00467,20,Female,ME,Bangalore,5.1,64.6,19,4,87,7.68,1,1143551.68
STU00468,23,Male,CSE,Bangalore,9.9,79.1,19,4,81,10.21,1,1345050.52
STU00469,26,Female,ME,Pune,8.4,68.0,9,0,60,8.35,1,1007016.39
STU00470,26,Male,ECE,Raipur,2.9,58.7,4,1,79,7.6,1,1006028.79
STU00471,19,Female,AI&DS,Hyderabad,6.8,57.2,15,5,85,9.35,1,1241577.57
STU00472,24,Female,AI&DS,Delhi,6.6,72.7,13,4,87,,1,1165174.09
STU00473,29,Female,AI&DS,Raipur,5.5,70.5,17,4,76,7.64,1,1042986.5
STU00474,20,Male,AI&DS,Bangalore,7.6,76.3,8,3,96,8.2,1,1207991.55
STU00475,26,Female,ME,Mumbai,8.2,65.6,1,2,98,9.11,1,1219686.88
STU00476,30,Male,CE,Raipur,3.7,58.4,19,5,68,8.21,1,1142170.63
STU00477,28,Female,ECE,Hyderabad,9.9,90.4,19,0,66,9.26,1,1051482.13
STU00478,22,Male,EE,Bangalore,3.5,62.8,3,4,52,8.39,0,1101096.72
STU00479,21,Female,ME,Delhi,5.4,90.0,1,2,40,9.2,0,1065554.41
STU00480,28,Female,ME,Pune,5.0,81.9,6,4,74,7.77,1,1070039.55
STU00481,22,Female,CSE,Mumbai,5.3,97.4,17,1,78,8.72,1,1095607.05
STU00482,30,Female,EE,Mumbai,5.0,83.9,16,5,35,8.03,0,1025529.34
STU00483,22,Male,CE,Mumbai,8.2,62.8,18,3,89,9.19,1,1252109.09
STU00484,28,Female,EE,Delhi,7.2,59.0,17,0,31,8.51,0,874996.14
STU00485,29,Male,AI&DS,Raipur,3.5,59.7,0,4,41,6.96,0,939213.86
STU00486,19,Male,AI&DS,Pune,8.7,56.5,20,4,53,9.54,0,1191765.36
STU00487,22,Male,EE,Mumbai,7.9,84.6,10,2,50,9.42,0,1081328.75
STU00488,20,Male,CE,Bangalore,5.0,74.6,6,4,80,7.83,1,1115605.73
STU00489,19,Female,ECE,Bangalore,9.2,85.8,3,0,39,,0,956154.52
STU00490,28,Female,ME,Pune,1.0,51.9,12,2,49,6.91,0,940261.75
STU00491,24,Female,EE,Bangalore,8.6,89.0,2,4,58,8.74,0,1168615.53
STU00492,22,Female,AI&DS,Delhi,4.6,81.6,20,0,76,7.84,1,1051292.55
STU00493,20,Female,AI&DS,Delhi,6.0,98.4,6,2,79,9.4,1,1202061.71
STU00494,20,Female,CSE,Raipur,1.3,51.3,18,1,92,6.32,0,985873.92
STU00495,23,Male,AI&DS,Hyderabad,1.5,89.4,1,3,45,7.15,0,947384.99
STU00496,21,Male,CSE,Delhi,9.3,,4,3,32,8.76,0,1063601.91
STU00497,28,Male,CSE,Delhi,1.4,65.4,3,3,51,7.64,0,945595.76
STU00498,24,Male,CSE,Hyderabad,4.0,91.8,12,2,45,8.9,0,1054596.7
STU00499,20,Male,ECE,Raipur,4.0,56.0,4,3,51,7.88,0,1013740.77
STU00500,30,Female,ME,Bangalore,8.6,80.6,5,0,92,8.09,1,1023922.4
STU00501,30,Male,CE,Delhi,8.1,73.8,4,1,48,8.87,0,1030908.69
STU00502,29,Male,CE,Mumbai,5.5,97.5,20,2,74,8.5,1,1107771.04
STU00503,30,Female,ME,Delhi,9.9,75.4,14,5,56,9.38,0,1162771.9
STU00504,20,Female,CSE,Raipur,7.0,52.2,20,2,66,7.63,1,983538.18
STU00505,29,Female,ME,Delhi,1.5,76.9,5,0,92,6.94,0,938285.95
STU00506,29,Male,CSE,Pune,7.1,66.3,3,2,59,7.76,0,1021574.79
STU00507,27,Female,EE,Delhi,5.4,94.5,4,1,88,7.87,1,1055948.51
STU00508,23,Male,EE,Hyderabad,2.1,84.6,1,2,47,6.89,0,888753.43
STU00509,20,Male,CE,Pune,8.1,81.9,19,1,100,9.38,1,1184047.43
STU00510,25,Male,ME,Raipur,3.5,86.5,7,1,71,7.65,1,972240.66
STU00511,18,Female,ME,Delhi,9.9,86.7,16,0,84,9.26,1,1140726.93
STU00512,19,Female,ECE,Bangalore,6.0,50.6,13,1,46,,0,882106.24
STU00513,25,Female,AI&DS,Pune,8.7,87.4,0,3,89,9.81,1,1314219.9
STU00514,29,Male,AI&DS,Raipur,6.7,93.0,2,3,72,9.03,1,1143059.0
STU00515,27,Female,EE,Delhi,8.9,86.8,1,4,76,10.18,1,1253496.65
STU00516,28,Male,AI&DS,Delhi,6.0,53.4,6,1,72,7.3,0,936355.77
STU00517,23,Male,ME,Bangalore,4.2,63.4,13,2,36,6.92,0,846122.66
STU00518,26,Male,ECE,Pune,7.1,76.6,9,3,77,9.24,1,1239736.53
STU00519,19,Male,CE,Bangalore,1.7,94.9,9,0,43,6.79,0,783402.46
STU00520,18,Male,CSE,Delhi,3.6,98.5,17,1,90,7.77,1,1060986.01
STU00521,26,Female,EE,Hyderabad,6.8,70.6,10,5,71,8.84,1,1211785.53
STU00522,20,Female,ME,Delhi,9.1,65.3,8,1,91,8.53,1,1109214.63
STU00523,27,Male,CSE,Raipur,9.3,85.6,9,1,52,9.73,0,1128685.93
STU00524,23,Female,ME,Hyderabad,6.2,72.0,11,1,56,8.24,0,955668.91
STU00525,20,Female,AI&DS,Bangalore,5.8,56.1,0,3,93,8.45,1,1224778.91
STU00526,22,Male,AI&DS,Pune,5.3,64.5,18,5,48,8.84,0,1149054.38
STU00527,18,Male,CE,Hyderabad,2.3,77.5,9,0,81,7.31,0,949836.48
STU00528,21,Female,ECE,Pune,8.0,88.4,6,0,40,8.83,0,970945.81
STU00529,23,Male,EE,Mumbai,6.4,75.6,1,5,76,8.7,1,1220596.38
STU00530,23,Female,ECE,Bangalore,3.8,72.3,17,0,57,7.76,0,936222.04
STU00531,24,Female,CSE,Hyderabad,7.6,70.7,18,4,41,8.34,0,1020523.11
STU00532,30,Male,ECE,Pune,4.4,50.3,20,2,83,6.89,0,996412.0
STU00533,22,Male,EE,Mumbai,6.0,52.1,9,4,68,8.13,1,1128385.6
STU00534,28,Male,EE,Pune,8.5,73.6,20,5,66,9.21,1,1208988.65
STU00535,19,Male,EE,Hyderabad,6.4,68.1,15,4,85,9.15,1,1249799.6
STU00536,29,Male,EE,Mumbai,6.2,92.3,5,4,37,8.43,0,1031504.4
STU00537,24,Male,CSE,Hyderabad,6.7,97.8,1,2,67,8.98,1,1163031.7
STU00538,30,Female,ECE,Raipur,2.5,66.1,10,5,68,7.33,0,1085196.75
STU00539,20,Male,CE,Hyderabad,5.7,68.7,15,3,73,8.92,1,1123902.91
STU00540,29,Male,ECE,Raipur,8.5,76.3,17,5,100,9.72,1,1382858.03
STU00541,25,Male,ECE,Delhi,4.1,84.6,4,3,96,,1,1184404.51
STU00542,29,Male,ME,Pune,2.3,61.3,4,1,46,7.72,0,923080.51
STU00543,18,Male,CSE,Raipur,2.8,,16,4,37,7.28,0,984252.93
STU00544,27,Female,EE,Delhi,2.8,95.1,5,5,74,7.6,1,1069555.7
STU00545,26,Male,EE,Delhi,8.0,,16,4,38,8.57,0,1057413.37
STU00546,30,Male,ECE,Mumbai,5.8,98.7,3,1,94,9.14,1,1185671.55
STU00547,24,Female,CE,Bangalore,4.8,75.7,13,0,70,7.11,0,889831.62
STU00548,18,Female,EE,Pune,1.7,74.7,12,2,88,7.38,0,1035600.69
STU00549,21,Female,CE,Bangalore,8.7,94.7,15,5,77,9.31,1,1300672.33
STU00550,28,Male,EE,Delhi,1.8,57.2,12,5,43,7.73,0,1061642.76
STU00551,27,Female,EE,Pune,8.6,70.2,7,3,93,8.65,1,1217349.38
STU00552,28,Male,AI&DS,Delhi,6.4,70.2,15,4,65,8.04,1,1083663.47
STU00553,18,Male,CSE,Bangalore,1.9,52.6,2,3,33,7.73,0,930663.3
STU00554,30,Male,CSE,Pune,5.7,74.6,14,1,67,8.33,1,1041425.04
STU00555,19,Male,ME,Pune,4.5,65.7,12,3,88,7.15,0,1028686.92
STU00556,20,Male,CE,Raipur,3.8,69.5,3,4,92,8.2,1,1200537.42
STU00557,24,Male,EE,Mumbai,3.4,79.6,12,4,75,8.47,1,1131043.75
STU00558,30,Male,ECE,Delhi,7.7,51.3,20,2,78,7.61,1,1027314.3
STU00559,28,Female,CE,Hyderabad,3.8,54.2,2,2,44,7.07,0,849571.2
STU00560,24,Male,AI&DS,Bangalore,3.4,84.8,18,0,70,7.35,0,937030.08
STU00561,21,Male,CE,Delhi,4.0,75.1,10,1,68,7.43,0,966999.11
STU00562,22,Female,EE,Raipur,3.4,64.9,18,3,58,7.8,0,1068794.11
STU00563,27,Female,ECE,Pune,8.2,73.8,6,2,39,9.07,0,1022784.7
STU00564,24,Female,EE,Bangalore,3.3,75.8,17,1,32,7.7,0,888622.41
STU00565,26,Female,ME,Pune,8.3,92.6,13,4,37,9.56,0,1112227.47
STU00566,23,Male,ME,Delhi,8.7,95.6,20,1,82,8.86,1,1108504.46
STU00567,19,Male,EE,Delhi,2.3,51.4,9,3,92,,0,1066613.29
STU00568,18,Male,EE,Hyderabad,3.3,,17,1,35,8.52,0,960184.2
STU00569,22,Male,CE,Bangalore,8.8,95.0,13,2,41,9.24,0,1096181.05
STU00570,27,Female,AI&DS,Bangalore,9.5,96.6,8,3,41,9.34,0,1057427.68
STU00571,21,Female,CE,Mumbai,9.4,60.9,3,1,57,9.47,0,1097547.54
STU00572,29,Female,EE,Raipur,9.5,65.8,13,3,61,9.88,1,1236343.35
STU00573,28,Male,CE,Delhi,9.7,80.3,1,5,60,9.39,1,1194669.02
STU00574,25,Male,ME,Bangalore,4.5,95.5,12,2,68,7.68,1,1050670.77
STU00575,23,Female,EE,Bangalore,8.9,88.3,13,0,65,9.58,1,1143719.78
STU00576,24,Female,ME,Bangalore,8.9,91.0,5,5,63,9.81,1,1233985.63
STU00577,18,Female,CE,Raipur,7.9,82.1,5,5,86,9.83,1,1283009.22
STU00578,19,Female,ECE,Bangalore,2.4,75.8,20,1,82,7.73,1,1021339.91
STU00579,27,Male,CSE,Raipur,8.4,90.0,6,0,83,8.69,1,1083549.42
STU00580,26,Female,ECE,Raipur,6.8,,2,3,55,8.39,0,1096383.09
STU00581,23,Male,ECE,Bangalore,2.5,78.4,0,5,97,7.84,1,1235198.9
STU00582,21,Female,AI&DS,Bangalore,2.7,93.1,8,2,93,7.65,1,1084130.86
STU00583,21,Female,CSE,Raipur,4.8,70.4,4,0,67,8.37,1,994148.56
STU00584,25,Male,CE,Raipur,2.2,66.2,12,5,57,7.97,0,1104445.32
STU00585,18,Female,ECE,Hyderabad,4.0,61.7,11,4,35,7.04,0,918654.2
STU00586,18,Male,EE,Raipur,6.2,63.0,16,3,73,8.86,1,1115991.95
STU00587,23,Female,CE,Mumbai,1.4,56.4,8,5,76,7.91,1,1114092.55
STU00588,24,Female,ECE,Bangalore,9.0,65.8,15,1,86,,1,1037862.08
STU00589,25,Male,CSE,Mumbai,4.9,99.8,15,0,86,7.99,1,1068102.91
STU00590,19,Male,CE,Hyderabad,2.8,64.2,5,5,95,8.25,1,1226324.74
STU00591,20,Female,EE,Hyderabad,4.7,53.8,15,5,42,8.62,0,1043196.22
STU00592,19,Male,AI&DS,Hyderabad,8.5,57.7,2,3,91,,1,1236320.15
STU00593,25,Male,CE,Hyderabad,3.9,86.6,18,1,57,8.44,0,1051355.8
STU00594,24,Male,CSE,Mumbai,1.8,62.8,7,3,41,6.39,0,830022.27
STU00595,25,Female,ME,Pune,8.2,86.8,9,5,46,9.31,0,1117411.15
STU00596,22,Female,AI&DS,Delhi,6.1,,13,2,53,8.14,0,1002801.71
STU00597,28,Female,ECE,Delhi,7.2,57.8,15,4,97,7.89,1,1169021.92
STU00598,28,Female,ME,Raipur,9.1,92.1,16,3,67,9.68,1,1205499.43
STU00599,25,Female,ECE,Delhi,6.9,,8,2,62,8.73,1,1111264.68
STU00600,24,Male,ECE,Delhi,1.4,70.8,9,2,88,7.48,0,1057394.79
STU00601,19,Female,AI&DS,Pune,7.7,,3,3,98,8.21,1,1165293.38
STU00602,28,Male,ECE,Delhi,9.7,80.1,15,2,76,9.63,1,1244714.16
STU00603,18,Male,CSE,Mumbai,2.7,90.8,6,0,56,7.46,0,879315.42
STU00604,30,Male,ME,Hyderabad,5.2,73.7,0,0,51,8.42,0,1000478.12
STU00605,21,Female,AI&DS,Hyderabad,2.8,78.5,12,0,72,6.48,0,897440.99
STU00606,27,Female,ECE,Bangalore,7.6,100.0,1,3,81,9.33,1,1223503.93
STU00607,18,Female,ME,Bangalore,5.8,71.1,10,4,38,8.1,0,1026830.03
STU00608,24,Female,ECE,Mumbai,1.2,64.4,6,3,74,6.94,0,1002963.59
STU00609,29,Female,AI&DS,Bangalore,7.4,98.0,20,5,76,10.03,1,1335375.51
STU00610,19,Male,CE,Raipur,7.0,56.5,6,1,92,7.39,0,1033798.44
STU00611,18,Male,CE,Delhi,4.2,63.0,5,1,94,6.71,0,950166.56
STU00612,25,Male,AI&DS,Raipur,3.3,67.0,11,0,64,7.8,1,1001340.81
STU00613,25,Male,EE,Delhi,8.2,98.1,3,0,43,9.53,0,995596.94
STU00614,29,Male,ME,Pune,3.6,72.1,16,3,42,7.24,0,916573.69
STU00615,30,Female,AI&DS,Bangalore,7.9,62.3,15,2,66,8.53,1,1038923.39
STU00616,21,Female,CSE,Pune,2.4,87.7,13,1,47,7.99,0,946540.94
STU00617,20,Female,CSE,Bangalore,7.9,85.9,16,0,40,8.43,0,934565.09
STU00618,28,Female,AI&DS,Bangalore,2.4,78.7,20,5,96,8.68,1,1249330.53
STU00619,23,Female,AI&DS,Mumbai,9.2,50.4,8,4,48,9.23,0,1127018.91
